product_ctgr_name	/Arts & Entertainment	/Computers & Electronics	/Finance	/Games	/Home & Garden	/Business & Industrial	/Internet & Telecom	/People & Society	/News	/Shopping
Supplement/Health food	0.14285714285714285	0.1111111111111111	0.16666666666666666	0.25	0.16666666666666666	0.1111111111111111	0.1111111111111111	0.16666666666666666	0.125	0.2
Securities	0.14285714285714285	0.2	0.09090909090909091	0.14285714285714285	0.16666666666666666	0.125	0.16666666666666666	0.14285714285714285	0.14285714285714285	0.14285714285714285
Parts/Accessories	0.2	0.14285714285714285	0.2	0.5	0.3333333333333333	0.25	0.14285714285714285	0.2	0.14285714285714285	0.25
AirplaneFlight ticket	0.125	0.08333333333333333	0.2	0.1	0.2	0.1111111111111111	0.07142857142857142	0.125	0.2	0.14285714285714285
other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
car	0.14285714285714285	0.14285714285714285	0.0625	0.14285714285714285	0.14285714285714285	0.07692307692307693	0.16666666666666666	0.08333333333333333	0.07142857142857142	0.14285714285714285
Human Resources Services/Employment/Career Change/Dispatch	0.25	0.16666666666666666	0.2	0.3333333333333333	0.25	0.5	0.14285714285714285	0.25	0.3333333333333333	0.25
Baby	0.16666666666666666	0.25	0.125	0.2	0.14285714285714285	0.2	0.1111111111111111	0.125	0.1	0.16666666666666666
Gambling	0.3333333333333333	0.07692307692307693	0.14285714285714285	0.3333333333333333	0.14285714285714285	0.25	0.06666666666666667	0.14285714285714285	0.1111111111111111	0.16666666666666666
Living consumable materials	0.25	0.2	0.2	0.25	0.2	0.3333333333333333	0.2	0.5	0.3333333333333333	0.25
Visual acuity/vision correction	0.2	0.1	0.2	0.14285714285714285	0.125	0.14285714285714285	0.08333333333333333	0.16666666666666666	0.14285714285714285	0.1
Jewelry	0.16666666666666666	0.125	0.06666666666666667	0.125	0.14285714285714285	0.08333333333333333	0.14285714285714285	0.09090909090909091	0.07692307692307693	0.16666666666666666
vocational school	0.08333333333333333	0.06666666666666667	0.06666666666666667	0.07142857142857142	0.125	0.125	0.058823529411764705	0.125	0.07692307692307693	0.0625
Corporate/service/BtoB	0.25	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.2	0.3333333333333333	0.125	0.2	0.14285714285714285	0.2
Fortunetelling	0.14285714285714285	0.08333333333333333	0.08333333333333333	0.09090909090909091	0.1	0.1111111111111111	0.07142857142857142	0.125	0.16666666666666666	0.07692307692307693
bag	0.25	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.5	0.3333333333333333	0.2	0.16666666666666666	0.125	0.2
Manga/animation	0.25	0.09090909090909091	0.14285714285714285	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.07692307692307693	0.16666666666666666	0.125	0.125
Esthetic	0.125	0.09090909090909091	0.09090909090909091	0.1111111111111111	0.08333333333333333	0.125	0.0625	0.1	0.08333333333333333	0.07142857142857142
Learning private school/preparatory school	0.16666666666666666	0.125	0.2	0.14285714285714285	0.2	0.2	0.14285714285714285	0.25	0.1111111111111111	0.3333333333333333
